Index;Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed;HS_predict;Abusive_predict;HS_Individual_predict;HS_Group_predict;HS_Religion_predict;HS_Race_predict;HS_Physical_predict;HS_Gender_predict;HS_Other_predict;HS_Weak_predict;HS_Moderate_predict;HS_Strong_predict;OOV
223;Fuyyyyyoooo babi laaa mindfuck sial dah ada dalam kepala otak aku terfikir perkara jijik ni. Fuck';1;1;1;0;0;0;0;0;1;1;0;0;fuyo babi  mind fuck sial sudah ada dalam kepala otak aku terpikir perkara jijik nih fuck ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;fuyo, terpikir
227;dan PSSI RT  USER FPI, JAT, HTI, and other challenges for a democratic country...;0;0;0;0;0;0;0;0;0;0;0;0;dan pssi rt user front pembela islam jat hizbut tahrir indonesia and other challenges for a democratic country ;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;pssi, jat, challenges, a
238;RT USER: Siapapun yg mengelola perkara sistem tiket masuk ke Bromo,Tengger,Semeru ini emang biadab, idiot, pantek, jembat';1;1;0;1;0;0;1;0;0;0;1;0;rt user siapapun  mengelola perkara sistem tiket masuk ke bromo tengger semeru ini memang biadab idiot pantek jembat ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;mengelola, bromo, tengger, semeru, pantek, jembat
239;A half of your gold came from your cheating. Nobody don't know . Ã°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂ #ShameOnYouMalaysia #SEAGames2017;1;0;0;1;0;0;0;0;1;0;1;0;a half of your gold came from your cheating nobody do not t know shame on you malaysia sea games ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;a, t
240;ehem USER ... kayaknya sudah saatnya di turunkan pakde USER nih. akal sehatnya ga jalan;1;0;1;0;0;0;0;0;1;1;0;0; user kayaknya sudah saatnya di turunkan pakde user nih akal sehatnya tidak jalan;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;sehatnya
244;"I don't think, fuck about you,
#DirtyGirl #banGSAT
lick my ass,,,,";1;1;1;0;0;0;0;0;1;1;0;0;i do not t think fuck about you dirty girl bangsat lick my ass ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;i, t, lick
254;Mantan menteri hrsnya jaga wibawa.bknnya turunkan berita HoaX!yg buat ribut itu asli kalian!hbs itu USER yg disalahkan USER oon!;1;0;1;0;0;0;0;0;1;1;0;0;mantan menteri seharusnya jaga wibawa bukannya turunkan berita hoaks  buat ribut itu asli kalian habis itu user  disalahkan user beloon ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;wibawa
256;Inilah Mentri BUMN yg saenaknya dewe, miskin prestasi dan banyak conflict-of-interest. Gini kok dipertahankan Pres Jokowi, ada apa ???;1;0;1;0;0;0;0;0;1;1;0;0;inilah menteri badan usaha milik negara  seenaknya dewe miskin prestasi dan banyak conflict of interest begini  dipertahankan pres jokowi ada apa ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;seenaknya, dewe, conflict, dipertahankan
257;What is the sprit of sport? #ShameOnYouMalaysia;0;0;0;0;0;0;0;0;0;0;0;0;apa is the sprit of sport shame on you malaysia;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;sprit
263;ok masalahnya aku sikda pun banding kolej mrsm ngan sbp???? aku just padah jangan banding RESULT exam tiga buah sekolah ya bah paloi????? aku padah tiga2 ya paper exam lain bah bebal???? kau paloi kah bodo??????';0;1;0;0;0;0;0;0;0;0;0;0;oke masalahnya aku sistem informasi kesehatan daerah  banding college mrs gan sbp aku just padah jangan banding result exam tiga buah sekolah  bah paloi aku padah tiga tiga  paper exam lain bah bebal kamu paloi  bodoh ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;banding, mrs, gan, sbp, padah, banding, exam, bah, paloi, padah, paper, exam, bah, bebal, paloi
267;USER Freeport kan memang kontraknya mau habis, jadi biasa aja ga ada yg istimewa. Yg aneh dollar skrg mau tembus 15.000 tapi malah pada mingkem. Memang penjilat kekuasaan menjadi dungu ya tum melihat bobroknya kinerja rezim.';1;1;1;0;0;0;0;0;1;1;0;0;user freeport  memang kontraknya mau habis jadi biasa saja tidak ada  istimewa  aneh dolar sekarang mau tembus tapi malah pada diam memang penjilat kekuasaan menjadi dungu  tum melihat bobroknya kinerja rezim ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;kontraknya, bobroknya
268;Apakah sambil Jambore mereka mengaji ayat penggal kafir Bung Ketua Umum ICMI?;1;0;0;1;1;0;0;0;0;0;1;0;apakah sambil jambore mereka mengaji ayat penggal kafir bung ketua umum ikatan cendekiawan muslim indonesia ;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;jambore
274;11.42 SItuasi lalu lintas Jl Gatot Subroto di depan Gedung MPR/DPR arah Slipi terpantau ramai lancar.';0;0;0;0;0;0;0;0;0;0;0;0; situasi lalu lintas jalan gatot subroto di depan gedung majelis permusyawaratan rakyat dewan perwakilan rakyat arah slipi terpantau ramai lancar ;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;lintas, subroto, slipi, terpantau
276;USER ya bro..sudah dicek oleh DMI penilaiannya hanya dari khotbah jumat plus daftar muballighnya.\n\njadi sudah ada tendensi overjudgement duluan.\n\nbiasalah rejim jolim\xf0\x9f\x98\x90';0;0;0;0;0;0;0;0;0;0;0;0;user  bro sudah dicek oleh dewan masjid indonesia penilaiannya cuma dari khotbah jumat plus daftar mubalignya jadi sudah ada tendensi over judgement lebih dulu biasalah rejim zalim ;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;dicek, penilaiannya, mubalignya, tendensi, judgement, biasalah
278;Berharap rizieq shihab pulang hadapi kasus hukumnya itu ibarat buat orang-orangan sawah lalu ditaruh di laut. Sia-sia! Pecun...dang brengsek itu harusnya dijemput paksa! Kecuali polisi memang takut pada pengikutnya.';1;1;1;0;0;0;0;1;0;1;0;0;berharap rizieq shihab pulang hadapi kasus hukumnya itu ibarat buat orang orangan sawah lalu ditaruh di laut kamu kamu pecun dang berengsek itu harusnya dijemput paksa kecuali polisi memang takut pada pengikutnya ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;hadapi, orangan, sawah, ditaruh, dang, dijemput
279;A:aduh min kok aku kelihatan\ntua ya ?\nB:liat deh kulit becky 30an\nmenjelang 40..\nA:gua nanya keadaan kulit\ngua,bukan becky bego !';1;1;1;0;0;0;0;0;1;1;0;0;a  min  aku kelihatan tua  b lihat  kulit becky tiga puluhan menjelang a aku bertanya keadaan kulit aku bukan becky bego ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;a, b, becky, a, becky
281;OmMakarOm yanga Makar jelas Megawati... membiarkan cina-cina korup BLBI berada di PDIP ! Lengserkan Jokowi;1;0;0;1;0;1;0;0;0;0;0;1;om makar om  tidak makar jelas megawati membiarkan cina cina korupsi bantuan likuiditas bank indonesia berada di partai demokrasi indonesia perjuangan lengserkan jokowi;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;likuiditas
285;Klo bapaknya di bunuh PKI ,,,, biasanya anaknya bales dendam DAN SEHARUSNYA USIR KOMUNIS CINA BUKANNYA DI BUATKAN REKLAMASI.;1;0;0;1;0;1;0;0;0;0;0;1;kalau bapaknya di bunuh partai komunis indonesia biasanya anaknya balas dendam dan seharusnya usir komunis cina bukannya di buatkan reklamasi ;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;buatkan
297;Aceh usir gub kalimantan, manado usir anggota dewan, jakarta yg satu mengusir ke arab, yg satu lg mengusir ke cina. Asik nih, lg tren usir-usiran;1;0;0;1;0;0;0;0;1;0;1;0;aceh usir gubernur kalimantan manado usir anggota dewan jakarta  satu mengusir ke arab  satu lagi mengusir ke cina asyik nih lagi tren usir usiran;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;manado, usiran
299;USER Wah berarti bapak mendukung orang2 yang buang sampah sembarangan nih dari pada orang yang memproteksi lautan rakyat Indonesia? Bapak ijazah nya beli?';1;0;1;0;0;0;0;0;1;1;0;0;user  berarti bapak mendukung orang orang  buang sampah sembarangan nih dari pada orang  memproteksi lautan rakyat indonesia bapak ijazah  beli ;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;memproteksi, lautan, ijazah
300;"Mereka yg berteriak dan mnakuti rakyat dgn mnyebut presiden lama bisa jd 2 periode kalau lawannya prabowo, itu bs d pastikan mereka adlh agen ganda..; Mereka dibayar utk mpromosikan tkoh ttntu spy rakyat jd bingung dan terpecah suaranya,..";0;0;0;0;0;0;0;0;0;0;0;0;mereka  berteriak dan menakuti rakyat dengan menyebut presiden lama bisa jadi periode kalau lawannya prabowo itu bisa di pastikan mereka adalah agen ganda mereka dibayar untuk mempromosikan tokoh tertentu supaya rakyat jadi bingung dan terpecah suaranya ;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;menakuti, lawannya, ganda, terpecah
302;USER USER USER USER USER USER USER USER Klo kodok sma macan asia ya ga level laaah ....beda kelasss jauuuh....cma org2 dongoook dan dungu yg mengelu2kan kodok si munafik';1;1;0;1;0;0;0;0;1;0;1;0;user user user user user user user user kalau kodok sama macan asia  tidak level  beda kelasss jauuuh cuma orang orang dongoook dan dungu  mengelu elukan kodok  munafik ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;macan, kelasss, jauuuh, dongoook, mengelu, elukan
303;USER USER bukannya dia USER juga tuak..berarti dia BRENGSEK juga ? \xf0\x9f\xa4\x94\xf0\x9f\xa4\x94';1;1;1;0;0;0;0;0;1;1;0;0;user user bukannya dia user juga tuak berarti dia berengsek juga ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;tuak
308;RT USER: USER Saya pikir naik onta kesana bro, eh ternyata masih pakai juga buatan kafir. Makanya jangan ngebacot semba\xe2\x80\xa6';1;1;1;0;1;0;0;0;0;1;0;0;rt user user saya pikir naik unta kesana bro  ternyata masih pakai juga buatan kafir makanya jangan bacot semba ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;kesana, semba
310;"Some things doesn't add up from the present racial situation in Ã°ÂÂÂ²Ã°ÂÂÂ¾:
Melayu= Islam
Cina= bukan Islam/ kafir/ biaDAP/ DAPigs/ menterbalikkan Jalur Gemilang/ Komunis

Since when race and religion became the same thing. Make up your mind. Which card are you playing? Race or religion?  pic.twitter.com/ftBmN6AgSh";0;1;0;0;0;0;0;0;0;0;0;0;some berpikir does not t add up from the present racial situation in melayu islam cina bukan islam kafir biadab dapigs menterbalikkan jalur gemilang komunis sejak when race and religion became the sama thing make up your mind which card are you memainkan race orang religion ;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;t, add, present, dapigs, menterbalikkan, gemilang, became
311;RT USER Wah kemunduran! 6 thn lalu kesimpulannya udah bubarkan KPK URL;1;0;0;1;0;0;0;0;1;0;1;0;rt user  kemunduran tahun lalu kesimpulannya sudah bubarkan komisi pemberantasan korupsi url;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;kemunduran, kesimpulannya
312;RT USER USER Sebetulnya USER itu hebat hanya curut sebelahnya Machiaveli;1;1;1;0;0;0;0;0;1;1;0;0;rt user user sebenarnya user itu hebat cuma curut sebelahnya machiaveli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;curut, sebelahnya, machiaveli
314;Again bullshit comment Josh! Abbott could have called SBY THAT afternoon. Instead he ignored that. And responded in Parliament #qanda;0;1;0;0;0;0;0;0;0;0;0;0;again bullshit komen josh abbott could have called susilo bambang yudhoyono that afternoon instead he ignored that and responded in parliament qanda;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;josh, abbott, afternoon, ignored, responded, qanda
316;USER Gubernur ahoax yg di bangga in cebong kelas Jamban, mana yg di bangga in ahoker sama jokower, nih liat gubernur Indonesia cerdasnya....;1;1;0;1;0;0;0;0;1;0;1;0;user gubernur ahok  di bangga in kecebong kelas jamban mana  di bangga in ahoker sama jokower nih lihat gubernur indonesia cerdasnya ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;jokower, cerdasnya
321;Anjing juga:( dogs deserve to live just as well as cats should.  https://twitter.com/meidianatahir/status/1223266322999435264ÃÂ Ã¢ÂÂ¦;0;0;0;0;0;0;0;0;0;0;0;0;anjing juga dogs deserve to live just as well as cats should ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;cats
325;USER Di perutnya onta';0;0;0;0;0;0;0;0;0;0;0;0;user di perutnya unta ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;perutnya
326;"Retweeted ????????DI?????????? (USER):; ; WNI di Korea juga menginginkan #2019GantiPresiden; ; Semakin membahana gerakan #2019GantiPresiden mendunia!";1;0;1;0;0;0;0;0;1;1;0;0;retweet di user warga negara indonesia di korea juga menginginkan ganti presiden semakin membahana gerakan ganti presiden mendunia ;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;membahana, mendunia
330;USER teriak anti asing aseng sedangkan fadli zon berteman sma donald trump fadli zon bermental munapik';1;1;1;0;0;0;0;0;1;1;0;0;user teriak anti asing asing sedangkan fadli zon berteman sama donald trump fadli zon bermental munafik ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;donald
335;USER USER USER USER Pencipta hoaxs ya presiden dan wakilnya';1;0;1;0;0;0;0;0;1;1;0;0;user user user user pencipta hoaks  presiden dan wakilnya ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;pencipta
342;Sebagian katak ge er bahwa isu ini memang untuk menjatuhkan rezim. Namun isu ini adl kerja intelejen mengcounter pergerakan komunis.;1;0;0;1;0;1;0;0;0;0;1;0;sebagian katak ge er bahwa isu ini memang untuk menjatuhkan rezim namun isu ini adalah kerja intelijen mengonter pergerakan komunis ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;katak, er, intelijen, mengonter
345;Ternyata setelah dipikir dan disaring sama sari wangi teh kantong bundar. Kamu kaya ampas teh bisanya cuma nyisain gatel di tenggorokan dan gabisa bikin adem tenggorokan!';1;1;1;0;0;0;0;0;1;1;0;0;ternyata setelah dipikir dan disaring sama sari wangi teh kantong bundar kamu kaya ampas teh bisanya hanya menyisakan gatal di tenggorokan dan tidak bisa buat adem tenggorokan ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;dipikir, disaring, wangi, kantong, bundar, menyisakan, tenggorokan, tenggorokan
349;USER Perusahaan transportasi online paling biadap yg tidak mengikuti UU no 22 th 2009dan menolak permen nomor 108th2017 perusahaan komunis yg didanai komunis cina';1;0;0;1;0;1;0;0;0;0;1;0;user perusahaan transportasi online paling biadab  tidak mengikuti undang undang no tahun dan menolak permen nomor th perusahaan komunis  didanai komunis cina ;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;transportasi, permen, didanai
353;"I wish we never learned to fly.
.
.
.
.
.
.
.
.
.
Ã°ÂÂÂ·: fotografer_bejat 
With sourabayainframe  x@ Surabaya, Indonesia  https://www.instagram.com/p/Bz2QCzjlrMS/?igshid=1lsf7ueo7533hÃÂ Ã¢ÂÂ¦";0;0;0;0;0;0;0;0;0;0;0;0;i wish we never learned to fly fotografer bejat dengan sourabayainframe x surabaya indonesia ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;i, fly, fotografer, sourabayainframe, x
359;SBY Kafir is TT? oh come on thats a stupid thing! stop this bullshit! he's our president, Mr. Yudhoyono is a great moslem!;0;1;0;0;0;0;0;0;0;0;0;0;susilo bambang yudhoyono kafir is tt  come on itu a bodoh thing stop this bullshit he our presiden mr yudhoyono is a great moslem ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;tt, a, a
367;"malaysia = 1001 Way to cheat in sea games.
A very embarrassing country. haha
#SEAGames2017 #ShameOnYouMalaysia";1;0;0;1;0;0;0;0;1;0;1;0;malaysia way to cheat in sea games a sangat embarrassing country  sea games shame on you malaysia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;a, embarrassing
370;Sebagai umat Islam rasa kecewa marah thdp rezim ini manusiawi krn ulama dikriminalisasi makin anti sampe kpnpun...sikap gue SaveUstadAlfian;1;0;0;1;1;0;0;0;0;0;1;0;sebagai umat islam rasa kecewa marah terhadap rezim ini manusiawi karena ulama dikriminalisasi semakin anti sampai kapanpun sikap aku save ustaz alfian;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;kecewa, manusiawi, dikriminalisasi, kapanpun, alfian
378;USER USER Mulut berbusa lalu muncrat kemana mana,..\n..karena haus kekuasaan,...kasak kusuk cari kesalahan seolah olah dirinya mampu,...padahal congor doang yang bekerja';1;1;1;0;0;0;0;0;1;1;0;0;user user mulut berbusa lalu muncrat kemana mana karena haus kekuasaan kasak kusuk cari kesalahan seolah olah dirinya mampu padahal congor saja  bekerja ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;berbusa, muncrat, kasak, kusuk
379;USER USER Data kecurangannya dimana bro klik linknya donk biar pada tau kalau jkw curang,klo terbukti curang mestinya dulu prabocor menang dlm sidang gugatan bro,lha saksi aja dagelan pada umbar lucu2an kok dibilang curang,bner kata fahri#;1;1;1;0;0;0;0;0;1;1;0;0;user user data kecurangannya dimana bro klik linknya  biar pada tau kalau jokowi curang kalau terbukti curang harusnya dulu prabowo bocor menang dalam sidang gugatan bro  saksi saja dagelan pada umbar lucu lucuan  dibilang curang benar kata fahri ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;kecurangannya, linknya, gugatan, umbar, lucuan
382;USER Limbat bloon, ya Allah. :)';1;1;1;0;0;0;0;0;1;1;0;0;user limbat beloon  allah ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;limbat
385;USER Mau nanya bang itu lambang telor cebong bukan? \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad';0;0;0;0;0;0;0;0;0;0;0;0;user mau bertanya bang itu lambang telur kecebong bukan ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;lambang
387;"roses are red, violets are blue. mas doyoung kampret, but it's happy birthday to you Ã°ÂÂÂ
#HAPPYDOYOUNGDAY  USER  USER  USER pic.twitter.com/EQo04mEFKE";0;1;0;0;0;0;0;0;0;0;0;0;roses are red violets are blue mas doyoung kampret but it happy birthday to you happy do young day user user user ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;roses, violets, blue, doyoung
388;"Internet in Indonesia is indeed sucks.

Me playing #IdentityV with Discord server friends.

Friend: ""Eh, hunter is lagging! Lucky us!""
No one:
Literally no one:
Me: ""Hunter must be from Indonesia pfffttt...""

Friends: ""Bruh, how much bitter are you towards Indonesia's internet?""";0;1;0;0;0;0;0;0;0;0;0;0;internet in indonesia is indeed sucks me memainkan identity dengan discord server friends friend  hunter is lagging lucky us no one literally no one me hunter must be from indonesia  friends buruh how much bitter are you towards indonesia internet ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;identity, discord, server, hunter, lagging, hunter, bitter
390;Sepupu bos gw punya FB.. namanya Sin Ting.. sebagai orang Indonesia kalo baca nama FB nya pasti wa ngakak.\nAkhirnya wa bilang kalo Sinting dalam bahasa Indonesia artinya crazy. Dan mereka tertawa.';0;0;0;0;0;0;0;0;0;0;0;0;sepupu bos aku punya facebook namanya sin ting sebagai orang indonesia kalau baca nama facebook  pasti wa mengakak akhirnya wa bilang kalau sinting dalam bahasa indonesia artinya crazy dan mereka tertawa ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;sepupu
394;RT USER: USER Iblis berpesta dalam amarah di dada manusia..Islam mengajarkan berdakwah dengan santun, lemah lembut dan penu\xe2\x80\xa6';0;0;0;0;0;0;0;0;0;0;0;0;rt user user iblis berpesta dalam amarah di dada manusia islam mengajarkan berdakwah dengan santun lemah lembut dan penu ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;berpesta, amarah, dada, berdakwah, santun, penu
399;WTFFF YOU SHOULDN'VE SACKED HIM RIGHT THERE KIMAK;1;1;1;0;0;0;0;0;1;1;0;0;what the fuck you shouldn ve sacked him right there kimak;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;sacked
400;Gpp biar sekalian aja hancurkan rezimnya USER URL;1;0;1;0;0;0;0;0;1;0;0;1;tidak apa apa biar sekalian saja hancurkan rezimnya user url;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;rezimnya
405;"2. Dia sudah ""berulang-kali"" dilaporkan masyarakat terkait Ujaran Kebencian &amp; Fitnah serta Penodaan Agama &amp; Ulama, tp prosesnya di Polisi ""super lambat"", tak sesigap saat polisi menangkap Aktivis 212 spt Ust Alfian &amp; Bang Jonru Ginting.";1;0;0;1;0;0;0;0;1;0;1;0; dia sudah berulang kali dilaporkan masyarakat terkait ujaran kebencian fitnah serta penodaan agama ulama tetapi prosesnya di polisi super lambat tidak sesigap saat polisi menangkap aktivis seperti ustaz alfian bang jonru ginting ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;penodaan, prosesnya, sesigap, alfian, ginting
407;"""I'm a Muslim i don't smoke i don't drink""  but you dey try press breast 

Okay oooo Sheikh munafikÃ°ÂÂÂ©Ã°ÂÂÂ©";1;0;1;0;1;0;0;0;0;1;0;0;i sama a muslim i do not t smoke i do not t drink but you dey try press breast ok  syekh munafik ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;i, a, i, t, smoke, i, t, drink, dey, breast, syekh
408;Gue mau retweet video nya tapi sedih dan kasihan... ntar yang ada malah semakin viral dan takut akan lebih banyak org2 idiot yg ngebully mas2 si korban bully dr tmn sesama mahasiswa nya itu yg katanya dr UI. Yg ternama bgt itu. #PrayforMahasiswaUI';0;1;0;0;0;0;0;0;0;0;0;0;aku mau retweet video  tapi sedih dan kasihan nanti  ada malah semakin viral dan takut akan lebih banyak orang orang idiot  ngebully mas mas  korban bully dari teman sesama mahasiswa  itu  katanya dari   ternama banget itu pray for mahasiswa ui ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ngebully, ternama, ui
