Index;Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed;HS_predict;Abusive_predict;HS_Individual_predict;HS_Group_predict;HS_Religion_predict;HS_Race_predict;HS_Physical_predict;HS_Gender_predict;HS_Other_predict;HS_Weak_predict;HS_Moderate_predict;HS_Strong_predict;
278;Berharap rizieq shihab pulang hadapi kasus hukumnya itu ibarat buat orang-orangan sawah lalu ditaruh di laut. Sia-sia! Pecun...dang brengsek itu harusnya dijemput paksa! Kecuali polisi memang takut pada pengikutnya.';1;1;1;0;0;0;0;1;0;1;0;0;harap rizieq shihab pulang hadap hukum orang orang sawah taruh laut pecun dang berengsek jemput paksa kecuali polisi takut;0;0;0;0;0;0;0;0;0;0;0;0;
279;A:aduh min kok aku kelihatan\ntua ya ?\nB:liat deh kulit becky 30an\nmenjelang 40..\nA:gua nanya keadaan kulit\ngua,bukan becky bego !';1;1;1;0;0;0;0;0;1;1;0;0;min lihat tua b lihat kulit becky puluh jelang kulit becky bego;0;0;0;0;0;0;0;0;0;0;0;0;
281;OmMakarOm yanga Makar jelas Megawati... membiarkan cina-cina korup BLBI berada di PDIP ! Lengserkan Jokowi;1;0;0;1;0;1;0;0;0;0;0;1;om makar om makar megawati biar cina cina korupsi bantu likuiditas bank indonesia partai demokrasi indonesia juang lengser jokowi;1;0;0;1;0;1;0;0;0;0;1;0;
287;USER Si amat emang nggak bodo. Gue bilangin amat nih lo bawa2 nama dia.';0;0;0;0;0;0;0;0;0;0;0;0;user bodoh bilang nih bawa bawa nama;0;1;0;0;0;0;0;0;0;0;0;0;
288;cina itu rasis makanya jgn biarkan cina kuasai&dominasi RI.lihat cina sgpore usir melayu dri kampungnya USER;1;0;0;1;0;1;0;0;0;0;1;0;cina racist biar cina kuasa dominasi republik indonesia lihat cina singapura usir melayu kampung user;1;0;0;1;0;1;0;0;0;0;0;1;
290;USER \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 pemimpin TOLOL akan menular kan ketololannya pada pengikutnya.';1;1;0;1;0;0;0;0;1;0;1;0;user pimpin tolol tular tolol;1;1;1;0;0;0;0;0;1;1;0;0;
291;Dear Malaysia, stop claiming Indonesia's cultures! It just make your country seems like an idiot! #MalaysiaMiskinBudaya;1;1;0;1;0;0;0;0;1;0;1;0;dear malaysia stop claim indonesia culture make country seem like idiot malaysia miskin budaya;1;0;0;1;0;0;0;0;1;0;1;0;
296;Kalian cocok ko :) sama sama bajingan !!';1;1;0;1;0;0;0;0;1;0;1;0;cocok bajing;1;1;1;0;0;0;0;0;1;1;0;0;
297;Aceh usir gub kalimantan, manado usir anggota dewan, jakarta yg satu mengusir ke arab, yg satu lg mengusir ke cina. Asik nih, lg tren usir-usiran;1;0;0;1;0;0;0;0;1;0;1;0;aceh usir gubernur kalimantan manado usir anggota dewan jakarta usir arab usir cina asyik nih tren usir usir;1;0;0;1;0;1;0;0;0;0;0;1;
299;USER Wah berarti bapak mendukung orang2 yang buang sampah sembarangan nih dari pada orang yang memproteksi lautan rakyat Indonesia? Bapak ijazah nya beli?';1;0;1;0;0;0;0;0;1;1;0;0;user arti dukung orang orang buang sampah sembarang nih orang proteksi laut rakyat indonesia ijazah beli;0;0;0;0;0;0;0;0;0;0;0;0;
302;USER USER USER USER USER USER USER USER Klo kodok sma macan asia ya ga level laaah ....beda kelasss jauuuh....cma org2 dongoook dan dungu yg mengelu2kan kodok si munafik';1;1;0;1;0;0;0;0;1;0;1;0;user user user user user user user user kodok macan asia level beda kelasss jauuuh orang orang dongoook dungu elu elu kodok munafik;1;1;1;0;0;0;0;0;1;1;0;0;
303;USER USER bukannya dia USER juga tuak..berarti dia BRENGSEK juga ? \xf0\x9f\xa4\x94\xf0\x9f\xa4\x94';1;1;1;0;0;0;0;0;1;1;0;0;user user user tuak arti berengsek;0;1;0;0;0;0;0;0;0;0;0;0;
307;Malaysia is the worst SEA Games host ever!! #ShameOnYouMalaysia #SeaGames2017 #Ã Â¸ÂÃ Â¸ÂµÃ Â¹ÂÃ Â¸ÂÃ Â¸Â¡Ã Â¸ÂªÃ Â¹Â2017 pic.twitter.com/hMMHRIciC3;1;0;0;1;0;0;0;0;1;0;1;0;malaysia bad sea game host ever shame malaysia sea game;0;0;0;0;0;0;0;0;0;0;0;0;
308;RT USER: USER Saya pikir naik onta kesana bro, eh ternyata masih pakai juga buatan kafir. Makanya jangan ngebacot semba\xe2\x80\xa6';1;1;1;0;1;0;0;0;0;1;0;0;user user pikir unta kesana bro nyata pakai kafir bacot semba;0;1;0;0;0;0;0;0;0;0;0;0;
310;"Some things doesn't add up from the present racial situation in Ã°ÂÂÂ²Ã°ÂÂÂ¾:
Melayu= Islam
Cina= bukan Islam/ kafir/ biaDAP/ DAPigs/ menterbalikkan Jalur Gemilang/ Komunis

Since when race and religion became the same thing. Make up your mind. Which card are you playing? Race or religion?  pic.twitter.com/ftBmN6AgSh";0;1;0;0;0;0;0;0;0;0;0;0;pikir add present racial situation melayu islam cina islam kafir biadab dapigs jalur gemilang komunis race religion become thing make mind card main race orang religion;0;0;0;0;0;0;0;0;0;0;0;0;
311;RT USER Wah kemunduran! 6 thn lalu kesimpulannya udah bubarkan KPK URL;1;0;0;1;0;0;0;0;1;0;1;0;user mundur simpul bubar komisi berantas korupsi;1;0;0;1;0;0;0;0;1;0;0;1;
312;RT USER USER Sebetulnya USER itu hebat hanya curut sebelahnya Machiaveli;1;1;1;0;0;0;0;0;1;1;0;0;user user user hebat curut belah machiaveli;0;0;0;0;0;0;0;0;0;0;0;0;
316;USER Gubernur ahoax yg di bangga in cebong kelas Jamban, mana yg di bangga in ahoker sama jokower, nih liat gubernur Indonesia cerdasnya....;1;1;0;1;0;0;0;0;1;0;1;0;user gubernur ahok bangga kecebong kelas jamban bangga ahoker jokower nih lihat gubernur indonesia cerdas;1;1;1;0;0;0;0;0;1;1;0;0;
319;I go up steps, down steps, travel on trains, backwards, whatever lol;0;0;0;0;0;0;0;0;0;0;0;0;go step step travel train backwards;0;1;0;0;0;0;0;0;0;0;0;0;
323;USER Jangan memaksa rakyat berfikir jika para teroris itu bisa di pesan oleh para politisi... \nBikin UU yg berguna utk Rakyat,bukan berguna utk para Keparat. Utk itu anda di gaji...\xf0\x9f\x98\xac';1;1;0;1;0;0;0;0;1;0;1;0;user paksa rakyat berfikir teroris pesan politis undang undang rakyat keparat gaji;0;0;0;0;0;0;0;0;0;0;0;0;
330;USER teriak anti asing aseng sedangkan fadli zon berteman sma donald trump fadli zon bermental munapik';1;1;1;0;0;0;0;0;1;1;0;0;user teriak anti asing asing fadli zon teman donald trump fadli zon mental munafik;0;0;0;0;0;0;0;0;0;0;0;0;
332;di masa rezim jokowi aku bisa twoshoot sama yona 2 kali';0;0;0;0;0;0;0;0;0;0;0;0;rezim jokowi tembak yona kali;1;0;1;0;0;0;0;0;1;1;0;0;
333;USER Pokonya kita bales tu partai silit item';1;1;0;1;0;0;0;0;1;0;1;0;user pokok balas partai silit hitam;0;1;0;0;0;0;0;0;0;0;0;0;
334;USER pak USER kalo anak buah anda USER mulutnya kayak gini jngan harap rakyat percaya sama USER 2019;1;0;1;0;0;0;0;0;1;1;0;0;user user anak buah user mulut kayak harap rakyat percaya user;0;0;0;0;0;0;0;0;0;0;0;0;
335;USER USER USER USER Pencipta hoaxs ya presiden dan wakilnya';1;0;1;0;0;0;0;0;1;1;0;0;user user user user cipta hoaks presiden wakil;0;0;0;0;0;0;0;0;0;0;0;0;
342;Sebagian katak ge er bahwa isu ini memang untuk menjatuhkan rezim. Namun isu ini adl kerja intelejen mengcounter pergerakan komunis.;1;0;0;1;0;1;0;0;0;0;1;0;katak ge er isu jatuh rezim isu kerja intelijen konter gera komunis;0;0;0;0;0;0;0;0;0;0;0;0;
345;Ternyata setelah dipikir dan disaring sama sari wangi teh kantong bundar. Kamu kaya ampas teh bisanya cuma nyisain gatel di tenggorokan dan gabisa bikin adem tenggorokan!';1;1;1;0;0;0;0;0;1;1;0;0;nyata pikir saring sari wangi teh kantong bundar kaya ampas teh sisa gatal tenggorok adem tenggorok;0;0;0;0;0;0;0;0;0;0;0;0;
348;Ganti kapolri, Harus ganti presiden, LENGSERKAN jokowi menjadi harga mati;1;0;1;0;0;0;0;0;1;0;0;1;ganti kepala polisi negara republik indonesia ganti presiden lengser jokowi harga mati;1;0;1;0;0;0;0;0;1;1;0;0;
353;"I wish we never learned to fly.
.
.
.
.
.
.
.
.
.
Ã°ÂÂÂ·: fotografer_bejat 
With sourabayainframe  x@ Surabaya, Indonesia  https://www.instagram.com/p/Bz2QCzjlrMS/?igshid=1lsf7ueo7533hÃÂ Ã¢ÂÂ¦";0;0;0;0;0;0;0;0;0;0;0;0;wish never learn fly fotografer bejat sourabayainframe x surabaya indonesia;0;1;0;0;0;0;0;0;0;0;0;0;
359;SBY Kafir is TT? oh come on thats a stupid thing! stop this bullshit! he's our president, Mr. Yudhoyono is a great moslem!;0;1;0;0;0;0;0;0;0;0;0;0;susilo bambang yudhoyono kafir tt come bodoh thing stop bullshit presiden mr yudhoyono great moslem;1;1;1;0;0;0;0;0;1;1;0;0;
364;shame. ini org di atas udh ga mampu, bikin prank ga ngotak. definisi orang tolol kampungan. that shit ain't funny maybe if u educate yourself you wouldn't be this shallow.;1;1;1;0;0;0;0;0;1;1;0;0;shame orang prank pakai otak definisi orang tolol kampung shit funny maybe educate shallow;0;1;0;0;0;0;0;0;0;0;0;0;
365;USER USER USER USER USER Anjing polisi polisi anjing keparat';1;1;0;1;0;0;0;0;1;0;1;0;user user user user user anjing polisi polisi anjing keparat;1;1;1;0;0;0;0;0;1;1;0;0;
370;Sebagai umat Islam rasa kecewa marah thdp rezim ini manusiawi krn ulama dikriminalisasi makin anti sampe kpnpun...sikap gue SaveUstadAlfian;1;0;0;1;1;0;0;0;0;0;1;0;umat islam kecewa marah hadap rezim manusiawi ulama kriminalisasi anti sikap save ustaz alfian;0;0;0;0;0;0;0;0;0;0;0;0;
373;USER USER USER USER Yakin loe sekolah..agama lo merah ya waktu sekolah.. kapar kapir ..barang2 lo emang made in saudi??? ..paling hp china..kasihan gw sm hidup lo..jgn gila ya jokowi 2 periode ahok bebas tahun depan.. TGB dah;1;1;1;0;0;0;0;0;1;1;0;0;user user user user sekolah agama merah sekolah kapar kafir barang barang make saudi pal handphone cina kasihan hidup gila jokowi periode ahok bebas tuan guru bajang;0;0;0;0;0;0;0;0;0;0;0;0;
376;USER cemilannya bajingan, wedangnya bajigur, malamnya nasgor jancuk. alhamdulilah smoga varokah';0;1;0;0;0;0;0;0;0;0;0;0;user camil bajing wedang bajigur malam nasi goreng jancuk alhamdulillah moga berkah;1;1;1;0;0;0;0;0;1;1;0;0;
378;USER USER Mulut berbusa lalu muncrat kemana mana,..\n..karena haus kekuasaan,...kasak kusuk cari kesalahan seolah olah dirinya mampu,...padahal congor doang yang bekerja';1;1;1;0;0;0;0;0;1;1;0;0;user user mulut busa muncrat haus kuasa kasak kusuk cari salah olah olah congor kerja;1;0;1;0;0;0;0;0;1;1;0;0;
379;USER USER Data kecurangannya dimana bro klik linknya donk biar pada tau kalau jkw curang,klo terbukti curang mestinya dulu prabocor menang dlm sidang gugatan bro,lha saksi aja dagelan pada umbar lucu2an kok dibilang curang,bner kata fahri#;1;1;1;0;0;0;0;0;1;1;0;0;user user data curang bro klik linknya biar tau jokowi curang bukti curang prabowo bocor menang sidang gugat bro saksi dagel umbar lucu lucu bilang curang fahri;0;0;0;0;0;0;0;0;0;0;0;0;
380;i love being multilingual i can even curse on sundanese too like anjing jelema naha si bangsat;0;1;0;0;0;0;0;0;0;0;0;0;love multilingual even curse sundanese like anjing orang naha bangsat;1;1;1;0;0;0;0;0;1;1;0;0;
382;USER Limbat bloon, ya Allah. :)';1;1;1;0;0;0;0;0;1;1;0;0;user limbat beloon allah;0;1;0;0;0;0;0;0;0;0;0;0;
385;USER Mau nanya bang itu lambang telor cebong bukan? \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad';0;0;0;0;0;0;0;0;0;0;0;0;user bang lambang telur kecebong;1;1;1;0;0;0;0;0;1;1;0;0;
390;Sepupu bos gw punya FB.. namanya Sin Ting.. sebagai orang Indonesia kalo baca nama FB nya pasti wa ngakak.\nAkhirnya wa bilang kalo Sinting dalam bahasa Indonesia artinya crazy. Dan mereka tertawa.';0;0;0;0;0;0;0;0;0;0;0;0;sepupu bos facebook nama sin ting orang indonesia baca nama facebook wa akak wa bilang sinting bahasa indonesia arti crazy tertawa;0;1;0;0;0;0;0;0;0;0;0;0;
397;USER Boleh. Kampus gue ada foreigner pake rok sebawah pantat dikit aja ada wkwkw. Balik lagi sih tergantung ada beberapa dosen yg nentuin pakaian';0;0;0;0;0;0;0;0;0;0;0;0;user kampus foreigner pakai rok pantat gantung dosen pakai;0;1;0;0;0;0;0;0;0;0;0;0;
399;WTFFF YOU SHOULDN'VE SACKED HIM RIGHT THERE KIMAK;1;1;1;0;0;0;0;0;1;1;0;0;fuck sack right kimak;0;1;0;0;0;0;0;0;0;0;0;0;
400;Gpp biar sekalian aja hancurkan rezimnya USER URL;1;0;1;0;0;0;0;0;1;0;0;1;biar hancur rezim user;1;0;1;0;0;0;0;0;1;1;0;0;
402;USER cocot comberan tai';1;1;0;1;0;0;0;0;1;0;1;0;user cocot comberan tai;1;1;1;0;0;0;0;0;1;1;0;0;
405;"2. Dia sudah ""berulang-kali"" dilaporkan masyarakat terkait Ujaran Kebencian &amp; Fitnah serta Penodaan Agama &amp; Ulama, tp prosesnya di Polisi ""super lambat"", tak sesigap saat polisi menangkap Aktivis 212 spt Ust Alfian &amp; Bang Jonru Ginting.";1;0;0;1;0;0;0;0;1;0;1;0;ulang kali lapor masyarakat kait benci fitnah noda agama ulama prose polisi super lambat sigap polisi tangkap aktivis ustaz alfian bang jonru ginting;0;0;0;0;0;0;0;0;0;0;0;0;
407;"""I'm a Muslim i don't smoke i don't drink""  but you dey try press breast 

Okay oooo Sheikh munafikÃ°ÂÂÂ©Ã°ÂÂÂ©";1;0;1;0;1;0;0;0;0;1;0;0;muslim smoke drink dey try press breast ok syekh munafik;0;0;0;0;0;0;0;0;0;0;0;0;
409;USER USER Dua duanya culun';0;1;0;0;0;0;0;0;0;0;0;0;user user culun;1;1;1;0;0;0;0;0;1;1;0;0;
418;USER USER USER USER USER USER Dasar muka tai babi loh mau tenar agama di bawa2.. Klw berani jgn share di medsos.. Umat siapa pun klw agama nya di hina2 pasti marah besar..!!! Dgn mudah nya langsung minta maaf.. Ayo FPI buruh dan cari o;1;1;1;0;1;0;1;0;0;0;0;1;user user user user user user dasar muka tai babi tenar agama bawa bawa berani medium sosial umat agama hina hina marah mudah langsung maaf ayo front bela islam buruh cari;1;1;1;0;0;0;0;0;1;1;0;0;
426;USER Masalah dia i penulis ucapan kad raya cina tu??? ellooo???';1;1;1;0;0;1;0;0;0;1;0;0;user tulis kad raya cina;0;0;0;0;0;0;0;0;0;0;0;0;
430;One thing about PAS state is that they cover up their administrative weaknesses with religion cause and claim to run the state better while all they do is oppressing the locals subtly. Real life munafik Ã°ÂÂ¤Â·Ã°ÂÂÂ»Ã¢ÂÂÃ¢ÂÂÃ¯Â¸Â  https://twitter.com/malaysiakini/status/1217381294989963264ÃÂ Ã¢ÂÂ¦;1;0;0;1;0;0;0;0;1;0;1;0;one thing pa state cover administrative weakness religion cause klaim run state good oppress local subtly real life munafik;0;0;0;0;0;0;0;0;0;0;0;0;
431;I can imagine if #prabowogila became the President. First he will have revenge, to his opponents, Suharto's Family, the Generals, and Unloyal  Parties.Then he will wipe out all groups that has mass power, including FPI, HTI n PKS. So none can stop him!;1;0;1;0;0;0;0;0;1;1;0;0;imagine prabowo gila become presiden first revenge opponent soeharto family general unloyal party wipe group mass power include front bela islam hizbut tahrir indonesia partai adil sejahtera none stop;0;0;0;0;0;0;0;0;0;0;0;0;
436;USER Ten hyung juga bisa bahasa china\n\nTp dikit dikit :(';0;0;0;0;0;0;0;0;0;0;0;0;user ten hyung bahasa cina;0;1;0;0;0;0;0;0;0;0;0;0;
437;"2019, jika SBY + PRABOWO menyatu melawan MEGA + JOKOWI , maka peristiwa 2004 akan terulang dimana PDIP yg Incumbent dikalahkan mutlak oleh SBY. ; ; Tp jk JKW+MEGA+SBY melawan PRABOWO, mk Pilpres selesai sudah. ; ; Jk 3 Poros di Pilpres, mk salah satu Lawan";0;0;0;0;0;0;0;0;0;0;0;0;susilo bambang yudhoyono prabowo lawan mega jokowi peristiwa ulang partai demokrasi indonesia juang incumbent kalah mutlak susilo bambang yudhoyono jokowi mega susilo bambang yudhoyono lawan prabowo mk pilih presiden selesai poros pilih presiden mk salah lawan;1;0;1;0;0;0;0;0;1;1;0;0;
438;"Komedian paling awsum menurut gua adalah Pak Bolot. Hebat banget dia bikin dialog2 yang gak nyambung &amp; dadakan, terus gak bingung sama lawan bicara yg digakbolotin. JAGO BETUL TEKTOKNYA YA ALLAH. \n\nLONG LIFE PAK BOLOT.'";0;0;0;0;0;0;0;0;0;0;0;0;komedian pal keren bolot hebat banget dialog dialog sambung dada bingung lawan bicara digakbolotin jago tektoknya allah long life bolot;0;1;0;0;0;0;0;0;0;0;0;0;
439;Ahok hrs dibebaskan, dia korban,sasaran antara lengserkan Jokowi.tujuan ahir neg syariah momenum fatwa MUI,diikuti Demo 411/212/313 radikal;1;0;0;1;1;0;0;0;0;0;1;0;ahok bebas korban sasar lengser jokowi tuju tawar syariat momentum fatwa majelis ulama indonesia demo radikal;1;0;1;0;0;0;0;0;1;0;0;1;
441;GAPERNAH MENDALAMI AL-QURAN YA BANG??? PANTESAN MULUTNYA KAYA ORANG KAFIR BEJAT HINA USER';1;1;1;0;1;0;1;0;0;1;0;0;al alquran bang mulut kaya orang kafir bejat hina user;1;1;1;0;1;0;0;0;0;1;0;0;
444;RT USER Pribumi harus tolak etnis cina jadi pemimpin di indonesia jgn di adu dgn pancasila atau bhineka..;1;0;0;1;0;1;0;0;0;0;0;1;user pribumi tolak etnis cina pimpin indonesia adu pancasila bhineka;1;0;0;1;0;1;0;0;0;0;1;0;
445;people like u makes me wanna quit boxing so bad before i end up punching u on ur cibai u better shut the fuck up la bangsat,,,,;1;1;1;0;0;0;0;0;1;1;0;0;people like make quit box bad end punch cibai good shut fuck bangsat;0;1;0;0;0;0;0;0;0;0;0;0;
448;Orang ini akan nyunsep bersama jokowi 2019. URL;1;0;1;0;0;0;0;0;1;1;0;0;orang perosok jokowi;0;0;0;0;0;0;0;0;0;0;0;0;
449;PKI itu Ilusi Ancaman Nyata bagi NKRI adalah USER dan antek antek Neo Orba Plus FPI FUI dan kelompok khilafah pemuja ISIS. Waspada!;1;0;0;1;1;1;0;0;0;0;1;0;partai komunis indonesia ilusi ancam nyata negara republik indonesia user antek antek neo orde plus front bela islam kelompok khilafah puja isi waspada;0;0;0;0;0;0;0;0;0;0;0;0;
450;USER Yang namanya kapitalis emang kejam sih dalam konteks apapun, mending beli di warung2 kecil/toko2 lusinan bisa mensejahterakan rakyat juga. Pertanyaan gua selanjutnya, lu masih inget ga sama gua? Haha';0;0;0;0;0;0;0;0;0;0;0;0;user nama kapitalis kejam konteks mend beli warung warung toko toko lusin sejahtera rakyat;0;1;0;0;0;0;0;0;0;0;0;0;
451;USER USER Ya..ttp aj waspada..!!Antek komunis itu pintr kamuflase..;1;0;0;1;0;1;0;0;0;0;1;0;user user waspada antek komunis pintar kamuflase;0;0;0;0;0;0;0;0;0;0;0;0;
454;incl. those FPI,MUI,HTI,FUI folks:) RT  USER: Apparently, money is the religion of many people in Indonesia. ...  http://tmi.me/cvE5L;1;0;0;1;1;0;0;0;0;0;1;0;incl front bela islam majelis ulama indonesia hizbut tahrir indonesia folk user apparently uang religion many people indonesia;0;0;0;0;0;0;0;0;0;0;0;0;
455;In our country, they are called KADRUN or Kadal Gurun (desert lizard). This group doctrines his followers that the earth is flat.;1;0;0;1;0;0;0;0;1;0;1;0;country call kadal gurun orang kadal gurun desert lizard grup doctrine earth flat;0;0;0;0;0;0;0;0;0;0;0;0;
457;ANJING TAIK, FUCK YOU YOUTUBE BANGSAT,,,,;0;1;0;0;0;0;0;0;0;0;0;0;anjing tai fuck youtube bangsat;1;1;1;0;0;0;0;0;1;1;0;0;
458;Emg kntl ini indihome -_-';1;1;0;1;0;0;0;1;0;0;1;0;kontol indihome;0;1;0;0;0;0;0;0;0;0;0;0;
459;RT USER Juga jago bakar isu PKI Komunis;1;0;1;0;0;1;0;0;0;1;0;0;user jago bakar isu partai komunis indonesia komunis;0;0;0;0;0;0;0;0;0;0;0;0;
466;tapi bisa dimaklumi juga ga sih kalo temen temen marah sama si ardhito because sebagai public figure you should know how to speak??? he's not ur friend but you talk about him like that? regardless of the way you speak daily yang katanya emang ceplas ceplos, lu salah banget anjing;1;1;1;0;0;0;0;0;1;1;0;0;maklum teman teman marah ardhito publik figure know speak friend talk like regardless way speak daily ceplos ceplos salah banget anjing;0;1;0;0;0;0;0;0;0;0;0;0;
467;Ahok and Bani serbet and wereng Coklat MEMANCING UMAT MUSLIM supaya marah? dengan #IklanAhokJahat. KALIAN ITU KUMPULAN ORANG SINTING;1;1;0;1;0;0;1;0;0;0;1;0;ahok ban serbet wereng coklat pancing umat muslim marah iklan ahok jahat kumpul orang sinting;1;0;1;0;0;0;0;0;1;1;0;0;
468;"For any Indonesian fellas having a hard time comprehending this thread:
(1) replace ""Jew, black, and Muslims"" with ""Yahudi, Cina, dan kafir"".
(2) replace ""White supremacy"" with ""Indonesia bersyariah"" and ""Whites"" with ""muslim"".  https://twitter.com/WajahatAli/status/1106411072729346048ÃÂ Ã¢ÂÂ¦";0;1;0;0;0;0;0;0;0;0;0;0;indonesian fella hard time comprehend thread replace jew black muslim yahudi cina kafir replace white supremacy indonesia bersyariah white muslim;0;0;0;0;0;0;0;0;0;0;0;0;
469;apa itu komunis ? secara sederhana = memaksakan kehendak , byk aturan.. contoh : memaksa pake e-money komunis bgt ! Rezim komunis;1;0;1;0;0;1;0;0;0;1;0;0;komunis sederhana paksa atur contoh paksa pakai e uang komunis banget rezim komunis;0;0;0;0;0;0;0;0;0;0;0;0;
470;USER Klu bpk punya bukti pak jokowi bagi2 sembako pakai apbn laporkan k poiisi, tp klu gk da bukti cocot mu ojok mangap koyok bajul';1;1;1;0;0;0;1;0;0;1;0;0;user klu bukti jokowi sembako pakai apbn lapor k polisi klu bukti cocot mu ojok mangap koyok bajul;1;0;1;0;0;0;0;0;1;1;0;0;
472;jokowi tidak hormat terhadap muslim yg terzalimi;1;0;1;0;1;0;0;0;0;1;0;0;jokowi hormat hadap muslim zalim;0;0;0;0;0;0;0;0;0;0;0;0;
473;"Jika tidak ada demo berjilid-jilid atas pernyataan USER soal kitab suci adalah fiksi, maka hampir bisa dipastikan tujuan utama gerakan ""Bela Islam"" berjilid-jilid versi 212 dst adalah motif politik untuk menjatuhkan Ahok. Ahok telah menjadi korban.";1;0;0;1;1;0;0;0;0;0;1;0;demo jilid jilid nyata user kitab suci fiksi tuju utama gera bela islam jilid jilid versi motif politik jatuh ahok ahok korban;1;1;0;1;1;0;0;0;0;0;1;0;
474;I don't trust him anymore, his words against his action..#munafik #freedomofopinion;1;0;1;0;0;0;0;0;1;1;0;0;trust anymore action munafik freedom opinion;0;0;0;0;0;0;0;0;0;0;0;0;
478;USER Tangkap aja itu jendral banci kayak prabowo yg bodoh;1;1;1;0;0;0;0;1;0;0;0;1;user tangkap jenderal banci kayak prabowo bodoh;0;1;0;0;0;0;0;0;0;0;0;0;
